DlyCalDt,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx
2008-03-10,-0.018223,-0.018269,-0.020818,-0.020884,-0.015463,1273.37
2008-03-11,0.035783,0.035741,0.027089,0.026985,0.037130,1320.65
2008-03-12,-0.007002,-0.007322,-0.004185,-0.004620,-0.008996,1308.77
2008-03-13,0.007295,0.007224,0.007472,0.007298,0.005127,1315.48
2008-03-14,-0.020005,-0.020027,-0.018156,-0.018222,-0.020783,1288.14
2008-03-17,-0.014947,-0.015047,-0.020958,-0.020983,-0.008959,1276.60
2008-03-18,0.039596,0.039549,0.028541,0.028376,0.042410,1330.74
2008-03-19,-0.026077,-0.026105,-0.017066,-0.017168,-0.024287,1298.42
2008-03-20,0.021232,0.021192,0.014587,0.014501,0.023944,1329.51
2008-03-24,0.017603,0.017588,0.021720,0.021668,0.015321,1349.88
2008-03-25,0.005737,0.005701,0.010894,0.010797,0.002304,1352.99
2008-03-26,-0.006417,-0.006488,-0.002748,-0.002807,-0.008766,1341.13
2008-03-27,-0.010149,-0.010389,-0.004629,-0.004944,-0.011460,1325.76
2008-03-28,-0.007963,-0.008033,-0.007239,-0.007315,-0.007950,1315.22
2008-03-31,0.005316,0.005299,0.005286,0.005196,0.005687,1322.70
2008-04-01,0.032159,0.032115,0.020949,0.020874,0.035896,1370.18
2008-04-02,0.000356,0.000205,0.003264,0.003193,-0.001934,1367.53
2008-04-03,0.002689,0.002676,0.001723,0.001693,0.001302,1369.31
2008-04-04,0.001956,0.001946,0.002790,0.002778,0.000796,1370.40
2008-04-07,0.001709,0.001698,0.001831,0.001800,0.001562,1372.54
2008-04-08,-0.003187,-0.003413,-0.002678,-0.002727,-0.005100,1365.54
2008-04-09,-0.009015,-0.009076,-0.011449,-0.011542,-0.008092,1354.49
2008-04-10,0.005600,0.005389,0.005070,0.005008,0.004474,1360.55
2008-04-11,-0.019553,-0.019636,-0.015648,-0.015910,-0.020374,1332.83
2008-04-14,-0.002547,-0.002581,-0.004390,-0.004434,-0.003384,1328.32
2008-04-15,0.005102,0.005095,0.002152,0.002118,0.004600,1334.43
2008-04-16,0.024171,0.024089,0.017917,0.017852,0.022691,1364.71
2008-04-17,-0.001209,-0.001228,-0.001984,-0.002075,0.000623,1365.56
2008-04-18,0.016587,0.016578,0.012480,0.012443,0.018139,1390.33
2008-04-21,-0.000549,-0.000578,-0.001554,-0.001629,-0.001554,1388.17
2008-04-22,-0.009247,-0.009297,-0.012820,-0.012850,-0.008810,1375.94
2008-04-23,0.001109,0.001102,0.002103,0.002084,0.002900,1379.93
2008-04-24,0.005093,0.005086,0.007875,0.007845,0.006442,1388.82
2008-04-25,0.006936,0.006927,0.005700,0.005692,0.006495,1397.84
2008-04-28,0.000288,0.000186,0.003713,0.003586,-0.001052,1396.37
2008-04-29,-0.005660,-0.005700,-0.004852,-0.004917,-0.003889,1390.94
2008-04-30,-0.001543,-0.001615,0.001720,0.001660,-0.003846,1385.59
2008-05-01,0.014565,0.014397,0.010972,0.010829,0.017141,1409.34
2008-05-02,0.003265,0.003252,0.000372,0.000327,0.003236,1413.90
2008-05-05,-0.002623,-0.002702,-0.001149,-0.001239,-0.004534,1407.49
2008-05-06,0.008434,0.008366,0.006279,0.006165,0.007652,1418.26
2008-05-07,-0.015892,-0.016179,-0.011596,-0.011755,-0.018114,1392.57
2008-05-08,0.004607,0.004526,0.002007,0.001917,0.003670,1397.68
2008-05-09,-0.004564,-0.004707,-0.000632,-0.000676,-0.006725,1388.28
2008-05-12,0.011008,0.010953,0.010800,0.010765,0.011021,1403.58
2008-05-13,0.000777,0.000552,0.002637,0.002291,-0.000385,1403.04
2008-05-14,0.003042,0.002881,0.002006,0.001870,0.004006,1408.66
2008-05-15,0.011160,0.011039,0.008123,0.008057,0.010584,1423.57
2008-05-16,0.002444,0.002421,0.001134,0.001076,0.001250,1425.35
2008-05-19,-0.000218,-0.000343,-0.000465,-0.000502,0.000898,1426.63
2008-05-20,-0.005979,-0.005993,-0.003441,-0.003529,-0.009274,1413.40
2008-05-21,-0.015336,-0.015414,-0.009030,-0.009184,-0.016054,1390.71
2008-05-22,0.002913,0.002786,0.003284,0.003248,0.002617,1394.35
2008-05-23,-0.011537,-0.011550,-0.007284,-0.007309,-0.013210,1375.93
2008-05-27,0.004890,0.004883,0.006128,0.006116,0.006846,1385.35
2008-05-28,0.005731,0.005546,0.003516,0.003347,0.003963,1390.84
2008-05-29,0.004398,0.004293,0.005273,0.005167,0.005335,1398.26
2008-05-30,0.003259,0.003061,0.004897,0.004872,0.001516,1400.38
2008-06-02,-0.008973,-0.009050,-0.008327,-0.008391,-0.010504,1385.67
2008-06-03,-0.004849,-0.004877,-0.001827,-0.001854,-0.005788,1377.65
2008-06-04,-0.000875,-0.001216,0.001370,0.001266,-0.000327,1377.20
2008-06-05,0.020267,0.020205,0.014712,0.014676,0.019496,1404.05
2008-06-06,-0.026707,-0.026802,-0.019843,-0.019893,-0.030889,1360.68
2008-06-09,-0.000595,-0.000623,-0.007748,-0.007792,0.000794,1361.76
2008-06-10,-0.005030,-0.005049,-0.005357,-0.005401,-0.002438,1358.44
2008-06-11,-0.015201,-0.015429,-0.014938,-0.015278,-0.016894,1335.49
2008-06-12,0.001469,0.001354,0.001032,0.000722,0.003280,1339.87
2008-06-13,0.014706,0.014685,0.012214,0.012186,0.015046,1360.03
2008-06-16,0.003269,0.003268,0.005457,0.005419,0.000081,1360.14
2008-06-17,-0.003948,-0.003965,-0.004326,-0.004350,-0.006771,1350.93
2008-06-18,-0.008270,-0.008291,-0.008336,-0.008453,-0.009712,1337.81
2008-06-19,0.002404,0.002220,0.002764,0.002654,0.003752,1342.83
2008-06-20,-0.017501,-0.017550,-0.013806,-0.013938,-0.018543,1317.93
2008-06-23,-0.000861,-0.000880,-0.008977,-0.009091,0.000053,1318.00
2008-06-24,-0.006232,-0.006262,-0.009804,-0.009883,-0.002815,1314.29
2008-06-25,0.006273,0.006108,0.007383,0.007241,0.005843,1321.97
2008-06-26,-0.026181,-0.026486,-0.019205,-0.019557,-0.029365,1283.15
2008-06-27,-0.002492,-0.002526,-0.005735,-0.005772,-0.003717,1278.38
2008-06-30,-0.001020,-0.001049,-0.005703,-0.005719,0.001267,1280.00
2008-07-01,0.001815,0.001670,-0.006281,-0.006391,0.003836,1284.91
2008-07-02,-0.020998,-0.021064,-0.018104,-0.018159,-0.018204,1261.52
2008-07-03,-0.002418,-0.002433,-0.006058,-0.006075,0.001094,1262.90
2008-07-07,-0.008580,-0.008619,-0.011638,-0.011669,-0.008385,1252.31
2008-07-08,0.017020,0.016762,0.018353,0.018279,0.017080,1273.70
2008-07-09,-0.019383,-0.019467,-0.014159,-0.014260,-0.022776,1244.69
2008-07-10,0.007644,0.007638,0.002293,0.002266,0.006990,1253.39
2008-07-11,-0.008282,-0.008378,-0.003134,-0.003414,-0.011090,1239.49
2008-07-14,-0.008231,-0.008237,-0.012314,-0.012361,-0.009028,1228.30
2008-07-15,-0.011492,-0.011506,-0.009188,-0.009229,-0.010901,1214.91
2008-07-16,0.024079,0.023989,0.026523,0.026472,0.025064,1245.36
2008-07-17,0.009662,0.009638,0.016424,0.016398,0.012013,1260.32
2008-07-18,0.000317,0.000307,0.000886,0.000861,0.000286,1260.68
2008-07-21,0.003991,0.003970,0.006922,0.006900,-0.000539,1260.00
2008-07-22,0.011136,0.011078,0.015198,0.015126,0.013492,1277.00
2008-07-23,0.001831,0.001820,0.006601,0.006569,0.004064,1282.19
2008-07-24,-0.024336,-0.024365,-0.018608,-0.018647,-0.023124,1252.54
2008-07-25,0.005552,0.005543,0.006381,0.006369,0.004168,1257.76
2008-07-28,-0.016515,-0.016518,-0.013748,-0.013761,-0.018597,1234.37
2008-07-29,0.021268,0.021141,0.016848,0.016734,0.023356,1263.20
2008-07-30,0.016480,0.016369,0.006791,0.006677,0.016672,1284.26
2008-07-31,-0.011726,-0.011876,-0.002700,-0.002778,-0.013144,1267.38
2008-08-01,-0.005172,-0.005197,-0.000643,-0.000741,-0.005578,1260.31
2008-08-04,-0.013381,-0.013422,-0.012175,-0.012228,-0.008966,1249.01
2008-08-05,0.024519,0.024408,0.013529,0.013398,0.028719,1284.88
2008-08-06,0.005716,0.005401,0.006614,0.006504,0.003354,1289.19
2008-08-07,-0.016834,-0.016913,-0.012514,-0.012611,-0.017934,1266.07
2008-08-08,0.019189,0.019184,0.015856,0.015813,0.023893,1296.32
2008-08-11,0.006653,0.006494,0.010688,0.010650,0.006943,1305.32
2008-08-12,-0.009640,-0.009678,-0.005649,-0.005693,-0.012051,1289.59
2008-08-13,-0.000114,-0.000440,0.002639,0.002201,-0.002916,1285.83
2008-08-14,0.005112,0.005079,0.006583,0.006533,0.005522,1292.93
2008-08-15,0.001349,0.001250,-0.000840,-0.000882,0.004076,1298.20
2008-08-18,-0.013401,-0.013495,-0.009901,-0.009930,-0.015098,1278.60
2008-08-19,-0.008881,-0.008958,-0.011698,-0.011751,-0.009315,1266.69
2008-08-20,0.006869,0.006780,0.002737,0.002565,0.006197,1274.54
2008-08-21,0.003188,0.003140,-0.002198,-0.002240,0.002495,1277.72
2008-08-22,0.009527,0.009445,0.009552,0.009536,0.011333,1292.20
2008-08-25,-0.018552,-0.018561,-0.015097,-0.015117,-0.019625,1266.84
2008-08-26,0.003558,0.003551,0.002901,0.002870,0.003686,1271.51
2008-08-27,0.009602,0.009433,0.008219,0.008050,0.007983,1281.66
2008-08-28,0.014314,0.014185,0.013386,0.013313,0.014840,1300.68
2008-08-29,-0.011672,-0.011718,-0.003383,-0.003495,-0.013724,1282.83
2008-09-02,-0.007021,-0.007105,-0.003504,-0.003574,-0.004093,1277.58
2008-09-03,-0.002974,-0.003323,-0.000438,-0.000519,-0.002035,1274.98
2008-09-04,-0.028947,-0.028970,-0.021585,-0.021621,-0.029922,1236.83
2008-09-05,0.003865,0.003813,-0.000287,-0.000339,0.004431,1242.31
2008-09-08,0.014831,0.014694,0.007695,0.007628,0.020510,1267.79
2008-09-09,-0.034997,-0.035007,-0.028931,-0.028945,-0.034138,1224.51
2008-09-10,0.008558,0.008494,0.003563,0.003445,0.006149,1232.04
2008-09-11,0.010959,0.010642,-0.002848,-0.003333,0.013806,1249.05
2008-09-12,0.005355,0.005325,0.004946,0.004843,0.002122,1251.70
2008-09-15,-0.045694,-0.045703,-0.039339,-0.039367,-0.047136,1192.70
2008-09-16,0.015210,0.015178,0.003425,0.003354,0.017515,1213.59
2008-09-17,-0.045480,-0.045510,-0.040852,-0.040954,-0.047133,1156.39
2008-09-18,0.044149,0.043930,0.041546,0.041432,0.043342,1206.51
2008-09-19,0.046130,0.046072,0.049560,0.049390,0.040257,1255.08
2008-09-22,-0.036823,-0.036855,-0.026831,-0.026898,-0.038237,1207.09
2008-09-23,-0.015606,-0.015644,-0.012835,-0.012863,-0.015633,1188.22
2008-09-24,-0.003261,-0.003309,-0.009146,-0.009260,-0.001978,1185.87
2008-09-25,0.016536,0.016499,0.008866,0.008804,0.019657,1209.18
2008-09-26,-0.001974,-0.002232,-0.008251,-0.008583,0.003167,1213.01
2008-09-29,-0.082622,-0.082667,-0.061273,-0.061315,-0.087897,1106.39
2008-09-30,0.046630,0.046624,0.027763,0.027735,0.054203,1166.36
2008-10-01,-0.005703,-0.005865,-0.004615,-0.004764,-0.004544,1161.06
2008-10-02,-0.045669,-0.045793,-0.039094,-0.039139,-0.040291,1114.28
2008-10-03,-0.014310,-0.014354,-0.016888,-0.016903,-0.013507,1099.23
2008-10-06,-0.042386,-0.042400,-0.059322,-0.059337,-0.038518,1056.89
2008-10-07,-0.057971,-0.057978,-0.047021,-0.047041,-0.057395,996.23
2008-10-08,-0.011662,-0.012056,-0.026835,-0.026977,-0.011333,984.94
2008-10-09,-0.072777,-0.072814,-0.063671,-0.063757,-0.076167,909.92
2008-10-10,-0.012027,-0.012148,-0.006462,-0.006893,-0.011759,899.22
2008-10-13,0.114918,0.114856,0.107422,0.107335,0.115800,1003.35
2008-10-14,-0.009039,-0.009054,-0.001674,-0.001721,-0.005322,998.01
2008-10-15,-0.089818,-0.089896,-0.070781,-0.070866,-0.090350,907.84
2008-10-16,0.039640,0.039610,0.029534,0.029520,0.042507,946.43
2008-10-17,-0.002514,-0.002527,0.001630,0.001614,-0.006213,940.55
2008-10-20,0.046511,0.046499,0.035555,0.035473,0.047685,985.40
2008-10-21,-0.031528,-0.031536,-0.020675,-0.020720,-0.030800,955.05
2008-10-22,-0.059158,-0.059306,-0.048848,-0.048987,-0.061012,896.78
2008-10-23,0.000863,0.000784,-0.020278,-0.020324,0.012634,908.11
2008-10-24,-0.033427,-0.033433,-0.031303,-0.031311,-0.034511,876.77
2008-10-27,-0.036965,-0.036967,-0.035385,-0.035395,-0.031764,848.92
2008-10-28,0.095344,0.095337,0.050386,0.050347,0.107890,940.51
2008-10-29,0.001444,0.001204,0.021629,0.021377,-0.011079,930.09
2008-10-30,0.031975,0.031793,0.035643,0.035530,0.025804,954.09
2008-10-31,0.018105,0.018086,0.033921,0.033871,0.015365,968.75
2008-11-03,-0.000641,-0.000681,0.008679,0.008574,-0.002529,966.30
2008-11-04,0.039047,0.039025,0.026558,0.026518,0.040826,1005.75
2008-11-05,-0.050732,-0.051220,-0.037384,-0.037610,-0.052677,952.77
2008-11-06,-0.049131,-0.049359,-0.038083,-0.038225,-0.050264,904.88
2008-11-07,0.026437,0.026195,0.014462,0.014395,0.028855,930.99
2008-11-10,-0.013354,-0.013454,-0.019190,-0.019251,-0.012653,919.21
2008-11-11,-0.024377,-0.024377,-0.028206,-0.028206,-0.022041,898.95
2008-11-12,-0.053637,-0.054033,-0.053999,-0.054534,-0.051894,852.30
2008-11-13,0.068028,0.067916,0.048470,0.048289,0.069213,911.29
2008-11-14,-0.043682,-0.043855,-0.039602,-0.039664,-0.041699,873.29
2008-11-17,-0.023999,-0.024051,-0.022056,-0.022115,-0.025810,850.75
2008-11-18,0.005702,0.005537,-0.010726,-0.010832,0.009838,859.12
2008-11-19,-0.063961,-0.064128,-0.064334,-0.064622,-0.061156,806.58
2008-11-20,-0.070115,-0.070164,-0.067040,-0.067122,-0.067123,752.44
2008-11-21,0.061122,0.060956,0.033462,0.033422,0.063248,800.03
2008-11-24,0.066174,0.066132,0.063643,0.063574,0.064723,851.81
2008-11-25,0.009671,0.009497,0.015473,0.015273,0.006551,857.39
2008-11-26,0.038407,0.038065,0.052113,0.051933,0.035328,887.68
2008-11-28,0.010100,0.010071,0.020016,0.019966,0.009643,896.24
2008-12-01,-0.089405,-0.089488,-0.078240,-0.078335,-0.089295,816.21
2008-12-02,0.037723,0.037615,0.035206,0.035171,0.039941,848.81
2008-12-03,0.024009,0.023611,0.014731,0.014519,0.025836,870.74
2008-12-04,-0.030146,-0.030186,-0.021850,-0.021918,-0.029308,845.22
2008-12-05,0.036150,0.036106,0.026043,0.025995,0.036499,876.07
2008-12-08,0.040442,0.040291,0.037923,0.037800,0.038387,909.70
2008-12-09,-0.022388,-0.022424,-0.014899,-0.014945,-0.023118,888.67
2008-12-10,0.015166,0.015048,0.022018,0.021801,0.011894,899.24
2008-12-11,-0.029891,-0.030256,-0.026441,-0.027158,-0.028524,873.59
2008-12-12,0.010480,0.010457,0.017837,0.017702,0.007028,879.73
2008-12-15,-0.013872,-0.013920,-0.019337,-0.019502,-0.012686,868.57
2008-12-16,0.052898,0.052875,0.046643,0.046585,0.051360,913.18
2008-12-17,-0.004826,-0.004892,0.010979,0.010663,-0.009593,904.42
2008-12-18,-0.020525,-0.020583,-0.011857,-0.012006,-0.021163,885.28
2008-12-19,0.003924,0.003790,0.003826,0.003476,0.002937,887.88
2008-12-22,-0.019157,-0.019278,-0.012689,-0.013129,-0.018302,871.63
2008-12-23,-0.007592,-0.007877,-0.007736,-0.008267,-0.009717,863.16
2008-12-24,0.004521,0.004077,0.005042,0.004547,0.005781,868.15
2008-12-26,0.007194,0.007160,0.011107,0.010884,0.005356,872.80
2008-12-29,-0.004360,-0.004741,-0.015163,-0.015756,-0.003873,869.42
2008-12-30,0.024797,0.024640,0.021418,0.021245,0.024407,890.64
2008-12-31,0.017414,0.017395,0.034456,0.034415,0.014158,903.25
2009-01-02,0.030510,0.030309,0.038274,0.038221,0.031608,931.80
2009-01-05,-0.000600,-0.000623,0.016764,0.016737,-0.004668,927.45
2009-01-06,0.011304,0.011293,0.033647,0.033620,0.007817,934.70
2009-01-07,-0.030514,-0.030887,-0.022271,-0.022326,-0.030010,906.65
2009-01-08,0.006280,0.006246,0.011896,0.011791,0.003397,909.73
2009-01-09,-0.022413,-0.022424,-0.018748,-0.018761,-0.021303,890.35
2009-01-12,-0.025568,-0.025571,-0.026589,-0.026627,-0.022564,870.26
2009-01-13,0.003519,0.003435,0.003554,0.003321,0.001758,871.79
2009-01-14,-0.035213,-0.035286,-0.035065,-0.035146,-0.033460,842.62
2009-01-15,0.004642,0.004593,0.005630,0.005560,0.001329,843.74
2009-01-16,0.008418,0.008407,0.008792,0.008781,0.007562,850.12
2009-01-20,-0.055325,-0.055335,-0.051506,-0.051547,-0.052816,805.22
2009-01-21,0.043230,0.043057,0.036151,0.036035,0.043491,840.24
2009-01-22,-0.018234,-0.018311,-0.021960,-0.021994,-0.015162,827.50
2009-01-23,0.006850,0.006849,0.003373,0.003358,0.005378,831.95
2009-01-26,0.006103,0.006096,0.010067,0.010055,0.005553,836.57
2009-01-27,0.011298,0.011296,0.010037,0.010029,0.010926,845.71
2009-01-28,0.033821,0.033635,0.030523,0.030370,0.033558,874.09
2009-01-29,-0.032865,-0.032937,-0.028890,-0.028987,-0.033120,845.14
2009-01-30,-0.020762,-0.020784,-0.012829,-0.012876,-0.022789,825.88
2009-02-02,-0.001062,-0.001098,0.001559,0.001473,-0.000533,825.44
2009-02-03,0.014347,0.014300,0.008983,0.008913,0.015834,838.51
2009-02-04,-0.004421,-0.005023,-0.004053,-0.004255,-0.007490,832.23
2009-02-05,0.015561,0.015498,0.011978,0.011872,0.016366,845.85
2009-02-06,0.027958,0.027670,0.026723,0.026639,0.026896,868.60
2009-02-09,0.001231,0.001196,0.000768,0.000726,0.001485,869.89
2009-02-10,-0.046016,-0.046067,-0.035051,-0.035136,-0.049121,827.16
2009-02-11,0.007331,0.006906,0.004636,0.004182,0.007955,833.74
2009-02-12,0.002613,0.002454,-0.000766,-0.000841,0.001739,835.19
2009-02-13,-0.008813,-0.008896,-0.002111,-0.002143,-0.009998,826.84
2009-02-17,-0.045276,-0.045410,-0.041883,-0.041936,-0.045559,789.17
2009-02-18,-0.003754,-0.003949,-0.011621,-0.011852,-0.000950,788.42
2009-02-19,-0.011181,-0.011596,-0.015135,-0.015205,-0.012024,778.94
2009-02-20,-0.011754,-0.011934,-0.020020,-0.020079,-0.011413,770.05
2009-02-23,-0.036170,-0.036247,-0.030842,-0.030867,-0.034699,743.33
2009-02-24,0.040235,0.040229,0.037750,0.037721,0.040103,773.14
2009-02-25,-0.010685,-0.010897,-0.015518,-0.015701,-0.010658,764.90
2009-02-26,-0.012138,-0.012320,-0.007036,-0.007250,-0.015780,752.83
2009-02-27,-0.019064,-0.019107,-0.010389,-0.010422,-0.023564,735.09
2009-03-02,-0.049822,-0.049868,-0.055698,-0.055772,-0.046620,700.82
2009-03-03,-0.006348,-0.006363,-0.013924,-0.013959,-0.006407,696.33
2009-03-04,0.025915,0.025605,0.029680,0.029521,0.023753,712.87
2009-03-05,-0.041860,-0.041923,-0.049091,-0.049146,-0.042532,682.55
2009-03-06,0.001621,0.001406,-0.002234,-0.002324,0.001216,683.38
2009-03-09,-0.011377,-0.012485,-0.016324,-0.016503,-0.010024,676.53
2009-03-10,0.063423,0.063350,0.062630,0.062493,0.063663,719.60
2009-03-11,0.004072,0.003701,0.005505,0.004968,0.002446,721.36
2009-03-12,0.041933,0.041676,0.051270,0.050889,0.040729,750.74
2009-03-13,0.006023,0.005980,0.009588,0.009467,0.007739,756.55
2009-03-16,-0.004804,-0.004822,0.001275,0.001224,-0.003516,753.89
2009-03-17,0.031034,0.031011,0.030369,0.030329,0.032140,778.12
2009-03-18,0.022385,0.022347,0.034165,0.034035,0.020858,794.35
2009-03-19,-0.008012,-0.008021,0.007670,0.007594,-0.012979,784.04
2009-03-20,-0.020275,-0.020381,-0.014139,-0.014321,-0.019769,768.54
2009-03-23,0.069105,0.068950,0.064792,0.064724,0.070758,822.92
2009-03-24,-0.019974,-0.020017,-0.016054,-0.016143,-0.020415,806.12
2009-03-25,0.009028,0.008945,0.017815,0.017629,0.009626,813.88
2009-03-26,0.025297,0.025258,0.035827,0.035753,0.023320,832.86
2009-03-27,-0.021626,-0.021843,-0.021526,-0.021833,-0.020316,815.94
2009-03-30,-0.036280,-0.036335,-0.031869,-0.031938,-0.034819,787.53
2009-03-31,0.014267,0.014261,0.020144,0.020124,0.013130,797.87
2009-04-01,0.017239,0.016962,0.015828,0.015614,0.016557,811.08
2009-04-02,0.031761,0.031716,0.039004,0.038943,0.028727,834.38
2009-04-03,0.011627,0.011577,0.012703,0.012668,0.009732,842.50
2009-04-06,-0.009808,-0.009856,-0.007213,-0.007254,-0.008332,835.48
2009-04-07,-0.024674,-0.025105,-0.020098,-0.020181,-0.023855,815.55
2009-04-08,0.013138,0.013096,0.017512,0.017410,0.011783,825.16
2009-04-09,0.039518,0.039441,0.045860,0.045828,0.038053,856.56
2009-04-13,0.003955,0.003857,0.007468,0.007148,0.002533,858.73
2009-04-14,-0.019520,-0.019538,-0.012727,-0.012781,-0.020064,841.50
2009-04-15,0.012453,0.012422,0.013648,0.013558,0.012549,852.06
2009-04-16,0.016078,0.016044,0.020373,0.020349,0.015539,865.30
2009-04-17,0.006012,0.006011,0.013755,0.013748,0.004969,869.60
2009-04-20,-0.044786,-0.044809,-0.042003,-0.042046,-0.042790,832.39
2009-04-21,0.022800,0.022738,0.029020,0.028919,0.021252,850.08
2009-04-22,-0.005681,-0.005823,0.005406,0.005351,-0.007682,843.55
2009-04-23,0.009211,0.009196,0.001729,0.001693,0.009922,851.92
2009-04-24,0.018978,0.018976,0.021507,0.021483,0.016797,866.23
2009-04-27,-0.011404,-0.011406,-0.011689,-0.011724,-0.010067,857.51
2009-04-28,-0.002835,-0.002962,0.005018,0.004866,-0.002741,855.16
2009-04-29,0.024540,0.024390,0.028567,0.028455,0.021610,873.64
2009-04-30,-0.000430,-0.000495,0.004244,0.004180,-0.000950,872.81
2009-05-01,0.005987,0.005919,0.008472,0.008345,0.005396,877.52
2009-05-04,0.035889,0.035878,0.037639,0.037603,0.033868,907.24
2009-05-05,-0.003448,-0.003547,0.002787,0.002620,-0.003792,903.80
2009-05-06,0.016053,0.015756,0.015218,0.015040,0.017404,919.53
2009-05-07,-0.015484,-0.015632,-0.011281,-0.011422,-0.013202,907.39
2009-05-08,0.027335,0.027331,0.033986,0.033944,0.024069,929.23
2009-05-11,-0.020759,-0.020996,-0.006809,-0.006886,-0.021512,909.24
2009-05-12,-0.002677,-0.002716,-0.005772,-0.005804,-0.000979,908.35
2009-05-13,-0.031176,-0.031578,-0.036948,-0.037350,-0.026895,883.92
2009-05-14,0.012419,0.012335,0.013597,0.013520,0.010352,893.07
2009-05-15,-0.010650,-0.010769,-0.008198,-0.008228,-0.011410,882.88
2009-05-18,0.033054,0.032856,0.034462,0.034404,0.030389,909.71
2009-05-19,0.000466,0.000331,0.004847,0.004793,-0.001737,908.13
2009-05-20,-0.001755,-0.001869,0.000386,0.000185,-0.005131,903.47
2009-05-21,-0.016571,-0.016786,-0.013910,-0.013953,-0.016758,888.33
2009-05-22,-0.000103,-0.000138,0.000888,0.000876,-0.001497,887.00
2009-05-26,0.028135,0.028131,0.027228,0.027208,0.026302,910.33
2009-05-27,-0.017294,-0.017476,-0.010079,-0.010206,-0.018971,893.06
2009-05-28,0.015059,0.014907,0.008296,0.008145,0.015419,906.83
2009-05-29,0.014740,0.014733,0.014973,0.014954,0.013575,919.14
2009-06-01,0.027052,0.026991,0.029234,0.029159,0.025818,942.87
2009-06-02,0.003122,0.003108,0.006477,0.006465,0.001983,944.74
2009-06-03,-0.017238,-0.017387,-0.010874,-0.010969,-0.013739,931.76
2009-06-04,0.013645,0.013499,0.019881,0.019853,0.011484,942.46
2009-06-05,-0.003123,-0.003179,0.001207,0.001178,-0.002515,940.09
2009-06-08,-0.002646,-0.002809,-0.003553,-0.003627,-0.001011,939.14
2009-06-09,0.005508,0.005460,0.008719,0.008643,0.003503,942.43
2009-06-10,-0.002825,-0.002868,-0.002291,-0.002354,-0.003480,939.15
2009-06-11,0.007230,0.006911,0.010810,0.010297,0.006112,944.89
2009-06-12,-0.001361,-0.001400,-0.002603,-0.002662,0.001397,946.21
2009-06-15,-0.025446,-0.025451,-0.023409,-0.023442,-0.023769,923.72
2009-06-16,-0.013130,-0.013141,-0.011482,-0.011502,-0.012720,911.97
2009-06-17,-0.003046,-0.003073,-0.001874,-0.001974,-0.001382,910.71
2009-06-18,0.006605,0.006483,0.003136,0.002944,0.008411,918.37
2009-06-19,0.004131,0.004067,0.006317,0.006121,0.003114,921.23
2009-06-22,-0.033191,-0.033313,-0.033322,-0.033507,-0.030600,893.04
2009-06-23,0.002281,0.002151,-0.002680,-0.002855,0.002307,895.10
